214,505109,3,3,2,4,4,3,4,3,4,3,3,2,5,4,4,3,5,5,4,3,2,3,3,3,4,5,5,3,3,4
215,508042,4,5,5,4,3,3,3,2,4,3,3,5,4,4,2,4,5,4,4,1,3,4,2,4,3,4,4,4,4,3
216,508323,5,4,5,5,4,5,5,4,5,5,4,5,5,4,4,5,5,5,5,4,3,5,3,5,4,5,5,5,5,4
217,508968,3,3,5,5,3,4,4,3,3,3,4,4,4,4,3,3,5,5,5,4,3,3,3,4,3,4,4,4,4,3
218,511222,4,5,3,5,4,4,5,3,3,5,4,5,5,5,5,5,5,5,5,4,2,4,4,5,5,5,5,4,5,5
219,515441,4,5,5,5,3,5,5,4,5,4,5,4,3,3,4,4,5,5,5,4,3,4,4,5,4,4,4,3,5,5
220,516110,5,5,5,5,3,5,5,5,5,4,4,5,5,5,3,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5
221,517619,4,4,5,4,4,4,4,3,5,5,5,2,5,4,4,5,4,5,5,5,3,5,4,4,4,5,5,5,5,5
222,518137,4,5,4,4,2,4,4,4,4,4,4,3,5,3,3,4,5,5,5,4,4,4,2,4,3,4,3,3,3,4
223,518542,2,5,5,5,3,5,4,3,4,4,4,5,4,3,3,4,5,5,4,4,3,4,2,4,3,5,5,4,5,4
224,520374,5,5,5,5,2,5,5,4,4,5,5,3,5,3,5,5,5,5,5,5,2,2,3,5,3,4,5,4,5,5
225,521153,4,2,3,4,3,4,5,3,4,4,4,2,4,3,3,3,5,5,3,4,4,3,2,5,4,5,5,4,5,4
226,521315,4,2,4,3,3,4,4,2,4,4,4,4,4,4,4,3,4,5,4,4,2,3,2,4,3,4,5,2,5,4
227,522176,4,4,4,5,3,5,4,4,4,4,5,4,4,4,4,4,2,5,5,2,5,5,3,4,4,5,5,2,3,5
228,523150,5,3,4,5,1,5,3,5,4,5,5,3,5,4,5,3,5,5,5,3,5,5,4,5,5,4,5,5,5,3
229,524142,4,5,5,4,3,4,4,3,3,3,3,5,5,5,1,4,4,5,5,4,5,5,1,4,3,3,5,3,5,4
230,527501,3,4,4,5,4,4,5,3,4,4,3,4,5,4,5,5,5,4,5,4,1,4,3,4,4,5,4,3,4,5
231,527541,5,5,4,5,4,5,5,3,4,4,4,5,5,5,3,5,5,5,4,3,4,5,3,5,4,5,5,4,5,5
232,530763,5,5,5,5,3,5,5,4,4,4,5,5,5,5,5,4,5,5,5,4,4,5,3,4,4,4,5,4,5,5
233,534193,4,5,4,5,2,4,4,5,5,4,5,4,5,4,4,5,4,5,4,5,4,4,2,4,4,4,4,5,5,3
234,535671,4,4,4,5,3,4,5,2,3,2,4,4,3,3,3,3,4,4,5,1,5,5,2,4,3,5,4,2,3,3
235,536967,5,5,3,5,5,3,5,5,4,5,3,3,5,5,3,5,5,5,5,5,3,3,5,5,5,5,5,4,5,5
236,542907,4,4,4,5,3,5,4,4,4,4,4,4,5,4,4,4,5,4,5,5,3,4,4,5,4,5,5,4,5,4
237,544833,3,2,2,4,2,5,5,4,5,3,5,4,5,4,5,5,5,5,3,3,1,4,3,5,3,5,5,4,5,5
238,551785,4,4,4,5,4,4,5,4,4,5,5,1,5,4,4,4,5,4,5,5,2,3,4,4,4,4,4,4,5,4
239,553078,3,5,5,5,3,4,5,3,3,4,4,4,5,5,4,4,3,4,5,2,5,4,4,4,4,4,5,3,5,4
240,555316,5,3,4,4,3,4,4,3,2,4,4,3,4,3,3,3,5,3,4,4,2,3,3,5,2,4,5,4,5,3
241,556776,4,1,3,3,5,3,5,4,4,1,4,1,5,5,3,4,5,5,5,5,2,1,5,4,5,4,5,1,3,5
242,558537,4,4,5,1,5,4,4,5,4,3,4,4,4,5,4,5,5,3,4,3,1,3,5,1,5,5,5,2,5,4
243,560579,3,5,5,4,3,3,2,3,4,2,4,5,4,4,4,4,5,5,5,3,2,4,3,5,3,5,4,3,4,3
244,565075,5,5,5,5,3,5,5,5,4,5,4,4,5,4,4,5,5,5,5,3,4,4,5,5,5,5,5,5,5,5
245,570428,5,4,5,5,3,4,3,1,1,4,5,3,3,1,3,4,5,5,5,4,5,4,2,4,4,3,5,2,5,2
246,570909,4,4,5,5,4,5,3,2,2,4,4,5,4,3,3,3,5,5,5,3,3,5,2,3,4,5,5,4,4,4
247,572962,4,1,2,3,4,4,4,4,5,4,3,5,5,4,2,5,5,5,5,5,1,1,2,5,1,5,5,4,4,4
248,573533,3,2,3,4,3,4,4,3,3,5,4,4,5,5,4,5,5,4,4,5,5,4,4,3,5,5,5,3,4,5
249,575714,4,4,4,3,2,3,3,3,2,3,4,4,4,3,2,4,1,4,2,2,3,4,2,4,3,3,4,2,1,3
250,575786,3,5,5,5,1,5,5,5,5,5,3,2,5,5,1,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5
251,576751,3,5,5,5,4,4,4,3,3,4,4,5,5,3,3,4,4,4,5,4,5,4,4,4,4,4,4,1,5,3
252,578205,4,4,4,3,3,3,2,3,3,3,3,2,3,3,3,4,4,4,4,3,1,3,2,4,3,3,4,3,4,3
253,578237,2,4,5,4,3,5,4,3,4,5,4,4,5,3,4,4,5,5,5,5,4,5,4,5,4,4,5,5,5,4
254,579352,3,3,3,4,4,3,4,4,4,4,3,2,5,4,3,3,5,4,3,2,3,2,3,4,4,4,5,3,3,3
255,591070,3,5,1,5,3,5,5,4,4,2,4,4,5,3,4,4,5,5,5,3,5,1,3,3,4,5,5,3,5,4
256,593886,3,2,4,4,2,4,5,3,3,3,3,4,4,4,3,4,4,5,4,4,4,4,3,4,3,3,4,2,5,4
257,595778,4,1,3,4,4,4,1,4,4,4,5,1,5,4,5,4,4,4,5,3,3,3,4,2,3,5,5,3,5,3
258,596474,5,5,3,5,2,3,3,3,3,4,4,4,4,3,2,4,5,4,4,4,5,5,2,1,2,5,5,1,5,3
259,598757,5,3,4,4,4,4,3,4,3,5,5,2,4,5,5,3,5,5,5,5,1,2,3,5,3,4,4,5,5,4
260,600835,4,4,4,4,3,3,3,3,4,3,4,3,4,4,4,4,5,4,4,2,4,3,3,4,4,4,4,3,5,3
261,601317,5,5,5,4,4,3,4,4,5,3,4,5,5,5,4,5,5,5,4,4,1,4,4,4,4,5,5,4,5,5
262,602642,5,3,4,5,5,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4,4,5,5,4,5,5,4,4,4
263,606832,5,5,5,5,3,3,4,2,2,3,4,4,5,4,3,4,5,4,5,2,4,4,2,4,3,4,5,2,5,4
264,607674,4,4,4,4,4,4,3,3,4,5,5,4,4,4,4,3,5,5,4,5,5,4,3,4,3,5,5,4,5,4
265,608538,4,3,4,3,4,4,3,3,3,4,3,4,5,3,4,3,4,4,4,4,1,3,4,4,4,5,5,3,4,5
266,612111,5,5,5,5,5,5,5,3,5,4,4,4,5,3,4,5,4,3,4,5,4,5,3,5,5,5,5,4,3,4
267,614465,3,5,5,5,3,4,5,4,4,3,4,4,4,3,3,4,5,5,5,3,4,5,3,4,3,4,5,4,5,4
268,620714,4,5,4,3,3,4,4,3,3,3,4,5,4,4,3,3,5,3,4,4,4,4,3,4,3,5,5,3,5,4
269,625095,4,5,4,5,4,4,5,4,5,4,5,3,5,4,4,5,3,5,4,3,3,5,4,5,5,5,5,4,5,5
270,629014,3,4,1,3,3,4,3,3,3,5,4,2,4,3,2,4,5,5,5,3,3,3,2,4,4,4,3,4,4,5
271,629383,3,3,4,3,3,4,3,2,2,3,5,2,3,3,3,3,3,5,4,4,3,3,2,3,3,3,4,3,3,3
272,637266,4,5,5,4,2,4,5,1,3,4,4,5,5,3,3,4,5,5,4,4,5,5,2,4,3,5,5,2,5,3
273,647111,5,3,3,5,3,5,3,4,5,4,5,2,3,4,5,4,3,4,5,3,2,4,3,4,3,5,3,3,5,5
274,647979,3,4,5,4,2,5,2,3,3,4,4,3,5,2,4,3,5,5,5,3,2,4,3,5,3,4,5,2,5,5
275,648729,5,5,3,5,3,4,5,3,4,3,5,2,5,5,4,4,4,4,4,5,4,4,3,3,3,5,5,3,5,3
276,653557,1,2,4,4,4,4,4,4,4,4,4,1,5,5,3,5,5,5,4,4,4,1,4,5,3,3,5,4,5,5
277,656999,3,5,4,5,3,4,4,1,3,3,5,3,4,4,3,4,4,5,5,3,3,5,3,5,4,4,5,3,4,3
278,660821,2,5,4,3,3,5,4,3,3,3,4,4,4,3,2,4,4,5,4,4,4,4,3,4,3,5,5,3,4,4
279,662707,4,4,4,5,4,5,4,2,4,4,4,3,5,4,3,2,4,4,5,4,1,4,2,5,4,5,5,4,4,5
280,663118,3,5,4,4,1,5,2,1,1,4,4,3,4,2,5,3,5,3,5,1,1,3,3,3,4,5,2,1,5,3
281,675407,4,3,3,4,1,3,3,3,4,4,4,3,3,3,4,3,4,4,4,5,2,3,3,3,3,2,4,4,4,3
282,679869,4,5,5,5,2,4,4,3,3,3,5,1,5,4,3,5,5,5,5,3,3,3,4,5,3,5,5,3,4,4
283,682858,3,5,4,4,3,4,4,3,3,4,4,4,5,4,4,4,3,4,3,3,2,3,3,4,4,4,5,3,3,3
284,684531,3,4,4,4,2,3,4,3,3,4,4,4,4,3,3,3,5,4,5,4,4,4,3,4,3,4,5,3,4,4
285,684876,3,5,4,3,4,4,5,4,2,5,5,2,5,5,5,4,5,5,4,4,2,2,5,5,2,5,5,3,5,3
286,692235,3,3,2,3,3,5,4,4,3,4,5,2,5,3,4,4,4,5,4,5,4,3,3,4,3,2,4,3,5,4
287,699593,5,5,5,5,3,5,5,4,4,5,5,5,5,4,3,3,4,5,5,5,2,4,5,5,4,5,5,4,5,5
288,703585,4,4,3,5,2,5,4,2,3,5,5,5,4,4,4,4,5,5,5,5,4,5,3,4,4,5,5,5,5,4
289,704342,4,5,5,5,3,5,4,4,5,4,5,4,4,4,4,5,5,5,5,4,2,5,4,5,5,5,5,4,5,4
290,705645,5,4,4,4,3,5,4,3,3,4,3,5,4,4,3,3,5,5,5,4,3,4,3,5,2,4,5,3,5,3
291,708226,3,3,4,3,2,4,4,2,4,3,4,4,4,4,4,4,4,5,4,3,3,3,3,5,4,4,4,3,5,3
292,710801,4,4,4,4,3,4,4,3,3,4,4,4,5,4,4,4,5,5,4,4,1,3,3,5,2,4,4,4,4,4
293,714802,5,4,5,5,5,5,5,5,4,5,5,4,5,4,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5
294,716173,5,4,4,5,3,4,5,4,4,5,4,4,5,5,4,5,5,5,5,5,4,4,4,4,4,5,5,5,4,5
295,717972,3,1,2,3,1,5,4,2,4,4,5,3,3,5,5,3,5,5,5,1,1,1,2,4,2,5,5,1,3,2
296,719725,5,4,3,5,3,4,4,4,3,4,4,2,4,4,3,5,4,5,5,4,4,2,4,5,4,5,5,3,5,4
297,722218,4,4,4,4,3,4,4,3,4,3,4,2,4,4,3,3,4,4,5,4,1,3,3,3,4,4,4,3,5,3
298,723631,4,5,5,3,3,4,5,3,4,4,4,4,5,4,4,5,4,5,5,4,3,5,3,4,4,4,5,2,5,4
299,725145,4,5,5,5,3,4,4,4,4,4,4,4,5,4,4,4,5,5,5,4,5,3,4,5,4,5,5,2,5,4
300,726543,4,2,4,4,1,5,4,2,3,4,5,1,5,3,4,3,5,5,5,4,3,3,2,3,4,4,5,3,5,4
301,727242,3,2,1,2,1,5,3,1,1,4,3,1,5,1,2,5,5,5,3,1,1,2,1,2,1,5,5,1,4,2
302,728123,2,4,4,5,3,4,3,2,4,4,5,4,5,2,4,4,5,5,5,4,2,4,4,5,5,3,4,4,5,3
303,729393,4,5,5,4,3,5,3,3,3,3,5,5,5,3,4,4,3,4,4,5,4,4,4,4,3,3,4,3,4,4
304,729953,4,4,4,4,3,4,3,3,3,5,4,4,4,4,3,4,5,5,4,4,4,4,3,4,3,4,4,4,5,4
305,732363,4,4,4,3,2,5,4,3,4,3,4,5,4,3,3,2,5,4,4,4,3,4,2,3,5,4,5,1,5,3
306,745163,3,5,5,3,1,4,3,3,2,3,4,5,5,4,3,4,5,5,5,3,4,4,4,5,4,4,4,1,5,3
307,745235,4,3,3,3,2,3,3,2,3,4,4,2,2,3,3,3,3,3,3,3,1,3,4,5,2,3,5,2,4,2
308,746270,5,4,5,5,5,4,5,3,5,4,4,3,5,5,5,5,5,5,5,4,2,3,5,4,3,5,5,4,5,4
309,748777,5,2,2,4,5,4,4,4,3,4,3,2,3,5,4,4,4,4,4,3,2,3,4,3,4,4,4,3,4,4
310,751091,4,3,4,3,2,5,4,3,4,3,4,3,3,3,2,3,4,5,4,4,3,3,3,4,3,4,4,4,4,3
311,753107,5,1,3,1,5,5,3,5,5,5,5,1,5,5,5,5,5,5,5,5,2,2,5,5,3,3,5,5,5,5
312,754104,5,5,3,5,3,5,5,2,4,4,4,4,4,5,3,3,4,4,5,5,2,3,3,4,3,5,5,4,5,4
313,754349,4,5,4,5,3,5,4,3,4,4,4,3,4,4,5,4,5,5,4,5,3,4,3,5,4,5,5,4,5,4
314,754567,2,4,4,5,2,4,4,3,4,1,4,1,5,5,3,2,2,2,4,3,1,1,3,4,1,4,2,2,4,4
315,756735,4,2,5,3,1,4,5,3,5,4,5,5,3,3,1,5,5,5,5,3,3,2,4,3,4,3,4,2,4,4
316,762998,4,2,4,4,3,5,5,5,4,4,4,2,5,3,5,5,4,5,4,4,2,3,2,5,4,4,5,3,5,3
317,764040,4,4,3,4,3,4,4,4,4,4,5,3,4,5,4,4,5,5,5,4,4,2,4,4,3,5,5,4,5,3
318,764583,4,1,4,5,3,3,5,4,4,4,5,4,3,4,2,4,5,4,5,2,4,5,4,4,4,4,2,4,4,4
319,765306,3,5,5,4,5,3,5,4,4,4,5,5,5,4,4,3,3,4,5,4,5,5,3,4,5,5,5,3,5,4
320,771641,4,4,2,4,4,3,4,3,3,4,3,2,5,4,4,3,4,3,5,4,3,2,3,5,4,5,4,2,5,4
321,782551,1,3,4,3,3,4,2,4,3,3,4,2,5,5,4,4,5,4,3,1,5,2,4,3,4,5,5,2,4,4
322,787331,5,4,4,5,2,4,4,4,4,4,4,3,5,4,4,4,5,4,5,5,3,4,3,5,4,4,5,5,5,4
323,791266,4,4,5,5,1,4,5,2,4,3,5,5,5,4,4,3,5,5,5,3,4,3,4,5,4,4,5,4,5,4
324,792067,4,4,3,5,3,4,5,3,4,2,3,2,5,4,4,5,5,4,4,3,3,4,2,4,5,4,5,4,5,4
325,792379,4,4,5,4,3,5,4,4,5,3,5,5,5,5,1,4,5,4,5,4,4,3,4,5,4,5,5,2,4,4
326,795665,3,4,2,5,2,3,4,2,4,4,4,3,4,3,4,4,5,4,4,3,1,3,4,5,3,4,5,3,4,3
327,796157,5,5,5,3,4,4,3,4,5,4,4,4,5,5,5,3,5,5,5,3,2,2,4,4,5,5,5,3,5,5
328,797342,5,5,4,5,3,4,3,3,4,4,4,5,4,3,3,2,5,5,4,4,3,3,3,5,3,4,4,3,5,3
329,798104,5,5,5,5,2,5,5,3,3,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,3,5,5,3,5,3
330,800136,3,3,5,5,3,5,3,3,3,3,4,3,3,3,4,3,4,3,5,4,1,2,2,3,3,4,3,4,5,3
331,803137,4,2,5,4,5,4,5,5,5,2,4,4,4,5,5,5,5,5,5,3,4,5,3,4,5,5,4,5,5,5
332,804027,5,3,4,5,4,4,4,3,4,4,4,4,3,4,4,5,4,5,4,4,4,5,3,4,4,5,5,5,4,4
333,806214,4,2,5,4,3,4,4,3,4,2,3,5,5,5,4,4,5,3,5,2,4,4,3,5,4,4,5,5,4,4
334,815953,3,4,5,3,2,5,5,4,5,5,3,4,5,4,4,4,5,4,5,3,3,4,1,4,3,5,5,4,5,3
335,816504,5,3,3,5,5,4,5,4,5,4,4,3,4,5,5,5,5,5,4,3,3,3,4,5,4,5,5,5,5,5
336,816639,3,4,5,4,2,4,4,2,3,3,4,5,5,3,3,4,5,5,5,3,4,4,2,5,2,3,4,3,5,4
337,818025,4,5,4,4,3,4,5,4,3,1,4,4,5,5,4,4,5,5,5,4,3,3,5,5,3,5,5,2,5,4
338,821438,5,3,4,4,4,3,4,3,4,3,4,2,5,3,4,3,5,4,4,4,4,4,3,4,4,4,5,4,4,4
339,825637,3,4,5,4,3,4,5,3,2,4,4,4,3,2,3,4,4,4,5,3,2,3,1,2,3,5,5,3,4,3
340,825819,3,4,3,5,4,4,4,3,5,3,4,4,4,4,3,4,5,3,4,4,3,3,4,4,4,4,4,3,3,5
341,826270,3,4,4,4,2,4,4,3,3,4,4,2,4,4,5,3,5,5,4,4,3,4,4,3,4,5,5,3,5,3
342,830855,3,4,1,4,4,4,4,4,3,5,5,2,5,5,5,4,5,4,4,4,3,3,5,4,4,3,4,4,5,4
343,830948,3,5,4,3,3,5,5,3,3,3,3,4,5,3,3,4,4,5,4,4,3,3,3,3,3,4,4,4,5,3
344,831222,4,5,5,4,2,4,4,3,3,3,4,4,4,3,4,4,5,5,4,2,4,4,3,4,3,3,5,3,3,4
345,832780,4,4,5,5,3,5,4,4,5,5,4,4,5,4,4,4,5,5,5,5,4,3,2,4,4,5,2,5,5,4
346,840737,5,5,5,5,3,2,3,4,4,3,4,5,4,5,4,5,5,5,4,4,3,3,3,5,3,5,5,3,5,4
347,843399,4,3,5,5,4,5,5,3,4,4,4,2,5,3,4,3,5,5,5,4,2,3,3,4,3,3,5,3,5,3
348,853918,4,5,4,5,3,3,4,3,3,3,3,3,4,5,4,5,5,4,4,3,4,4,4,4,4,5,5,3,4,4
349,859411,5,4,3,5,3,5,4,3,3,3,5,4,4,3,3,4,5,5,5,3,4,5,2,4,3,5,5,4,5,5
350,859826,2,5,3,4,3,3,3,3,4,5,5,3,5,4,2,5,3,5,4,5,3,2,3,3,3,5,5,3,4,5
351,861533,5,3,3,4,5,5,4,4,5,5,3,3,3,5,4,5,5,5,4,2,1,4,4,2,4,5,5,5,5,5
352,862596,3,4,4,3,3,4,3,2,3,2,3,2,4,3,5,1,3,5,5,4,5,3,4,3,4,3,4,4,5,5
353,862644,3,2,5,3,1,5,1,1,2,2,5,3,4,1,1,1,5,3,5,4,3,4,4,2,2,4,5,3,5,2
354,863227,5,3,4,3,4,5,5,4,2,5,5,2,5,4,4,5,5,5,5,3,3,5,4,5,4,4,5,4,5,5
355,863458,3,3,5,4,1,4,4,2,3,3,4,5,4,3,3,3,4,5,4,4,4,5,2,4,2,4,4,3,4,3
356,868723,3,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,5,4,4,4,3,2,4,4,4,4,5,4
357,868990,4,4,3,4,4,5,5,4,4,4,5,4,5,4,4,4,5,5,5,3,4,4,4,4,4,4,4,4,4,4
358,871684,2,3,4,4,2,4,2,3,2,3,3,3,5,3,4,1,5,3,4,3,2,4,3,4,2,5,5,4,4,3
359,872323,4,5,2,4,3,3,4,3,4,4,4,3,5,4,3,4,4,4,4,4,3,2,4,4,4,3,5,4,5,4
360,872408,3,3,4,4,2,4,4,2,3,3,3,3,4,2,2,3,4,4,4,2,2,3,3,3,2,3,5,3,4,2
361,872591,3,3,3,4,3,5,3,1,3,4,3,3,3,4,4,3,5,5,5,4,3,4,3,3,3,4,4,5,5,4
362,879760,5,4,3,4,3,4,5,3,3,4,4,4,4,5,4,4,5,5,5,4,4,4,4,5,3,5,5,4,4,4
363,881457,4,3,3,4,2,4,4,2,3,4,4,4,4,5,4,4,5,4,4,3,4,3,3,5,3,4,5,1,5,4
364,881711,4,5,4,3,1,4,3,2,3,4,3,4,4,4,3,4,5,4,4,3,4,4,2,4,3,5,5,2,4,3
365,882006,4,4,3,5,3,4,3,3,3,5,3,3,4,4,4,3,4,4,4,4,4,5,4,4,4,5,5,3,4,3
366,883478,5,3,3,5,4,4,5,5,3,4,4,3,5,2,3,5,5,5,5,4,4,2,2,3,2,5,5,5,5,2
367,890573,3,3,4,4,3,4,3,3,4,4,4,4,4,3,3,2,4,4,4,4,4,4,3,4,3,4,4,3,4,3
368,892254,4,5,4,4,3,4,5,3,4,3,5,4,4,4,4,4,5,5,5,3,3,4,3,4,4,4,4,4,2,4
369,894859,4,5,4,5,3,5,5,4,4,4,5,4,5,4,5,4,5,5,5,4,3,4,5,4,4,5,5,5,5,5
370,898468,5,4,5,5,4,5,5,4,3,4,5,4,5,3,3,4,5,5,5,4,2,5,5,4,4,5,5,4,5,4
371,898511,4,3,5,4,2,5,4,3,5,3,4,4,5,4,3,4,5,5,5,4,4,4,3,4,4,5,5,3,5,3
372,900050,4,5,4,5,4,5,4,3,4,4,4,3,5,4,4,4,5,4,4,4,1,3,4,5,3,4,5,5,5,4
373,900816,3,5,1,4,2,5,4,4,5,4,4,5,5,4,2,3,3,5,4,4,2,3,3,4,5,5,5,4,4,4
374,901167,4,3,4,4,2,3,4,2,2,4,4,4,5,3,4,3,4,4,3,3,2,4,3,3,3,4,4,3,4,3
375,901325,4,1,4,4,5,4,4,4,4,3,5,2,5,5,5,5,5,4,5,5,1,3,5,5,5,5,5,5,5,5
376,902361,5,4,3,4,5,4,4,5,4,5,4,2,5,5,4,5,3,4,4,5,3,2,4,5,3,5,4,4,4,5
377,908205,4,5,4,5,4,4,5,4,4,4,4,2,4,5,4,5,4,4,4,3,4,3,2,5,4,5,4,4,3,4
378,911828,4,4,3,4,3,4,4,3,3,3,4,4,5,4,3,4,5,5,4,4,3,3,3,5,3,5,5,4,5,3
379,912867,3,5,4,2,3,4,3,3,3,4,4,4,5,3,2,3,5,4,4,3,5,4,3,4,2,4,4,4,4,4
380,919719,3,4,4,4,2,4,3,3,4,3,4,4,5,4,3,4,5,4,4,3,4,3,4,4,3,4,5,2,4,3
381,920724,4,4,4,4,3,4,5,5,4,5,3,3,4,5,5,5,3,5,5,4,5,4,4,3,4,5,5,4,4,4
382,921502,4,1,5,5,4,5,4,2,2,4,4,4,4,5,4,3,5,5,5,5,1,3,3,5,4,5,5,5,5,3
383,921585,3,4,5,4,2,4,3,3,3,3,4,4,3,3,3,4,5,4,5,3,3,3,3,3,3,4,4,2,4,3
384,921658,4,3,4,5,4,4,5,3,2,4,3,4,4,4,4,4,5,4,4,4,1,3,4,4,4,4,4,3,4,2
385,922539,4,5,5,5,3,5,4,1,3,4,4,3,3,5,4,4,5,5,5,4,3,4,3,4,2,5,5,5,5,4
386,923864,3,3,4,4,3,4,4,4,4,4,4,5,4,4,3,3,5,4,4,4,2,4,3,3,3,4,5,4,4,4
387,923889,4,3,5,4,3,4,4,3,2,4,4,4,3,1,4,5,5,5,5,3,5,5,3,5,4,5,4,3,4,4
388,927984,3,4,4,4,4,5,3,3,4,3,5,3,3,4,4,4,5,5,5,4,2,3,1,4,2,2,5,4,5,3
389,930687,5,3,4,5,4,5,4,3,4,4,4,3,5,4,4,4,5,5,5,4,1,4,4,4,2,3,5,3,4,5
390,931232,5,1,3,4,4,4,3,3,2,4,3,2,4,3,3,3,4,4,4,4,4,4,3,3,2,5,4,3,4,4
391,931475,4,4,5,4,4,3,4,4,4,3,4,3,4,4,4,4,4,5,3,3,5,4,2,4,3,5,5,4,4,4
392,933167,4,2,5,4,5,4,4,3,2,5,4,3,4,5,4,4,4,4,5,4,2,3,4,3,4,5,5,4,5,4
393,933819,5,5,4,4,3,5,5,5,4,3,4,5,5,5,5,5,5,5,5,2,5,4,5,5,5,5,5,4,5,4
394,934647,4,4,5,5,4,4,3,4,3,4,3,4,5,4,3,4,4,4,4,3,4,3,3,4,4,5,4,3,4,5
395,934923,4,5,4,5,3,3,5,5,5,5,5,3,5,4,5,5,5,5,5,5,2,3,5,5,4,5,5,5,5,5
396,935519,4,4,4,5,4,5,4,2,4,4,4,5,4,5,4,4,5,5,4,4,4,4,3,4,4,5,5,4,4,4
397,938714,4,5,3,5,2,4,5,4,4,3,3,4,5,5,3,4,5,4,5,3,5,4,3,4,4,5,5,2,4,3
398,938764,5,5,3,5,3,5,5,5,5,5,4,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
399,940264,4,5,4,4,5,4,4,3,3,3,3,4,4,5,4,4,3,5,3,5,3,2,3,5,5,4,5,3,5,5
400,940310,4,3,5,5,3,4,4,2,3,4,4,2,4,4,3,4,5,4,5,4,4,4,4,4,3,5,4,3,4,3
401,942771,3,5,4,4,2,3,2,2,3,2,3,3,3,1,3,4,3,4,3,2,3,4,4,2,4,5,5,2,5,1
402,946393,5,2,4,5,5,5,4,4,4,5,5,3,5,5,4,4,5,5,5,5,4,3,3,5,4,5,5,4,5,5
403,950589,3,4,5,3,2,4,4,2,4,4,4,4,4,4,4,3,5,5,4,5,4,4,2,4,3,3,4,5,5,5
404,952156,4,5,5,4,2,4,3,1,3,4,4,4,4,2,2,3,3,4,4,3,4,4,1,4,2,4,5,2,5,3
405,953604,4,3,4,3,3,2,4,4,4,3,3,2,4,4,4,3,5,5,5,4,1,1,2,4,3,4,5,4,5,4
406,954412,3,2,4,3,3,4,4,4,4,4,4,4,5,2,4,4,5,4,4,3,5,4,2,5,4,5,5,4,5,5
407,960950,4,5,4,4,4,5,5,5,3,5,5,3,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,5,4
408,962736,5,4,2,4,3,4,5,4,4,5,4,4,4,4,4,3,5,4,5,4,5,4,3,5,4,4,5,4,5,3
409,962945,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,3,4,2,4,5,3,4,4,4,4,4
410,968184,3,4,4,4,3,4,4,1,3,5,3,1,2,5,4,4,4,2,4,4,2,3,2,3,4,4,5,2,5,5
411,969772,2,5,4,5,4,4,4,3,3,4,4,5,5,4,4,4,4,5,5,4,1,2,3,4,3,4,4,3,4,4
412,970433,3,4,4,4,3,4,5,2,3,3,4,2,5,3,3,3,5,5,5,3,3,3,3,3,2,3,4,4,4,4
413,975592,3,3,4,4,3,4,4,2,3,4,4,4,5,3,3,4,5,5,5,4,1,4,3,3,4,5,5,2,5,4
414,976615,4,4,4,4,4,4,4,3,4,3,4,4,4,3,5,4,4,5,4,5,2,3,3,4,3,4,4,4,4,3
415,977932,5,4,5,5,4,3,5,5,5,4,5,2,5,5,4,5,5,5,4,3,5,3,2,5,4,5,5,5,5,5
416,978437,5,5,4,3,5,4,5,4,4,5,5,3,5,5,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4
417,979218,3,4,3,4,4,4,4,3,4,4,4,3,5,4,4,4,5,3,4,3,3,1,4,4,3,4,5,3,3,3
418,985414,4,4,4,5,2,5,5,4,4,4,5,4,5,4,4,5,5,5,5,5,3,3,4,5,4,5,5,4,5,4
419,988972,2,4,5,3,5,5,5,3,4,5,4,2,5,5,4,4,5,5,4,4,2,3,4,4,4,3,5,5,5,4
420,989156,3,4,4,5,3,5,5,5,4,3,4,4,5,3,3,5,4,5,4,4,4,4,2,5,4,4,4,3,4,5
421,995437,5,5,4,4,3,4,3,3,3,5,4,2,5,4,3,3,5,4,5,5,3,4,3,5,3,5,5,4,4,4
422,995459,4,5,4,5,4,4,4,4,4,5,5,4,4,5,4,5,5,5,5,5,4,5,3,4,4,5,5,4,4,4
423,996448,3,4,5,5,3,4,3,3,4,5,4,4,5,3,4,4,5,5,5,4,2,5,3,4,3,5,5,4,5,4
424,1002688,2,4,4,5,2,3,3,3,3,3,5,3,3,4,3,4,5,5,5,3,2,3,2,5,2,5,5,3,4,3
425,1005439,4,4,2,4,3,3,4,4,3,5,5,4,3,3,4,4,3,5,3,5,2,3,3,4,4,3,4,4,5,3
426,1007057,3,5,5,5,5,4,5,5,5,4,5,4,5,5,4,5,5,5,5,3,1,2,4,3,5,5,5,4,5,4
427,1007577,4,3,3,4,2,4,4,3,4,4,4,4,4,3,4,5,5,5,4,4,4,3,3,4,4,3,5,4,5,4
428,1008754,3,3,4,4,2,3,4,2,3,3,3,3,5,3,3,4,5,4,4,3,4,4,3,4,4,3,4,2,5,4
