movie_id,rating,release_year,name
3106,3.649245741373836,1990.0,Ghost
2083,3.6490066225165565,1955.0,Blood Alley
56,3.6486633933442443,2004.0,Carandiru
1346,3.6478791400348634,1967.0,The Gnome-Mobile
4189,3.647702407002188,2004.0,Newlyweds: Nick & Jessica: Seasons 2 & 3
4461,3.647281921618205,2002.0,Godzilla Against Mechagodzilla
1931,3.646514021095961,1981.0,Eye of the Needle
3887,3.645967534140685,1972.0,Aguirre: The Wrath of God
3880,3.6452488687782805,1966.0,"The Russians Are Coming, The Russians Are Coming"
4116,3.6452173913043477,1946.0,Orson Welles: The Stranger/Orson Welles on Film
3986,3.644646924829157,2001.0,Life and Debt
1413,3.6443941109852775,1998.0,The Life and Times of Hank Greenberg
2348,3.644342359767892,1976.0,The Omen
1047,3.6442491402369126,2000.0,Aimee and Jaguar
4069,3.644070927225711,1983.0,Local Hero
4001,3.643700787401575,1939.0,The Four Feathers
2529,3.6433853738701725,1965.0,Those Magnificent Men in Their Flying Machines
3648,3.642530984996738,1988.0,Who Framed Roger Rabbit?: Special Edition
1249,3.642413487133984,1978.0,Taxi: Season 1
1694,3.642332789559543,1999.0,A Lesson Before Dying
3476,3.6422287390029324,2002.0,Strawberry Shortcake: Meet Strawberry Shortcake
925,3.6419753086419755,1936.0,Dodsworth
3,3.6411530815109345,1997.0,Character
1961,3.6411483253588517,1939.0,Port of Shadows
2380,3.6410584720443877,1991.0,Not Without My Daughter
1901,3.6405812324929974,1978.0,Cheech & Chong's Up in Smoke
3960,3.6403452975920034,1960.0,Pollyanna
705,3.6400465356773526,1989.0,Major League
973,3.64,1994.0,"Dr. Martin Luther King, Jr.: A Historical Perspective"
1575,3.6375,2003.0,Muddy Waters Can't Be Satisfied
1735,3.637181044957473,1974.0,Amarcord
2818,3.636986301369863,1986.0,The Police: Every Breath You Take
1317,3.636808957312806,1961.0,King of Kings
3771,3.6363636363636362,1974.0,Kung Fu: Season 3
361,3.635833635526793,2004.0,The Phantom of the Opera: Special Edition
500,3.6353383458646618,2002.0,Mail Call: The Best of Season 1
4330,3.6352114463373626,1995.0,While You Were Sleeping
401,3.6346272335181764,1989.0,Halloween 5: The Revenge of Michael Myers
3713,3.63393303848386,2004.0,Saw
2901,3.633663366336634,2004.0,Sarah Brightman: Live from Las Vegas
275,3.633405639913232,2002.0,Evelyn
248,3.6333387437104365,2001.0,Michael Moore's The Awful Truth: Season 2
1980,3.6331658291457285,1997.0,Alien: Resurrection: Collector's Edition: Bonus Material
658,3.6329174336946886,1991.0,Robin Hood: Prince of Thieves
4286,3.632286995515695,1934.0,Tarzan and His Mate / Tarzan Finds a Son! (Double Feature)
2191,3.630952380952381,2002.0,Pavement: Slow Century
3366,3.6298342541436464,1945.0,Film Noir Collection: Scarlet Street
2537,3.629032258064516,2005.0,Paheli
985,3.629029211435683,1999.0,The Mummy
4463,3.629016064257028,2000.0,Escaflowne: The Movie
2823,3.628957973517559,1985.0,D.A.R.Y.L.
725,3.628799688230709,2004.0,Woman Thou Art Loosed
1439,3.6285714285714286,2002.0,The Three Pickers
2252,3.6282360720780296,1992.0,Bram Stoker's Dracula
385,3.6277754056362084,2002.0,The Santa Clause 2
845,3.6271186440677967,2004.0,If We Had No Moon
980,3.6267318663406685,1994.0,The Swan Princess
4320,3.6259678379988087,1966.0,A Man and a Woman
2457,3.625967104132042,2004.0,A Cinderella Story
3590,3.6244161358811042,1963.0,Jason and the Argonauts
305,3.624414976599064,1996.0,Jack
1686,3.6243194192377497,1998.0,Riding the Rails: American Experience
62,3.6241379310344826,1991.0,Ken Burns' America: Empire of the Air
331,3.6220238726228082,1997.0,Chasing Amy
1774,3.621880998080614,1995.0,Once Upon a Time When We Were Colored
1597,3.621739130434783,2001.0,Cracking the Code of Life: Nova
4433,3.6210526315789475,2004.0,"Drive Well, Sleep Carefully: On the Road with Death Cab for Cutie"
3062,3.6201923076923075,1971.0,On Any Sunday
2397,3.620183486238532,2004.0,Golf for Dummies
3054,3.619490781387182,2003.0,I'm Not Scared
3905,3.6190659173511377,2001.0,The Others
972,3.6184210526315788,2003.0,Ben Harper: Live at the Hollywood Bowl
1416,3.618181818181818,2003.0,Beckett on Film
3071,3.6176534492123844,1973.0,The Way We Were
503,3.6175298804780875,2005.0,Max and Ruby: Springtime for Max and Ruby
958,3.617424242424242,2003.0,World Cup Soccer Highlights: 1966-1974
2135,3.616707616707617,1997.0,Nothing to Lose
974,3.6166134185303513,1941.0,The Devil and Daniel Webster
2812,3.616600790513834,2000.0,Blood: The Last Vampire
2544,3.6163522012578615,2003.0,3-2-1 Penguins: The Doom Funnel Rescue
121,3.6161616161616164,2003.0,Beyonce: Live at Wembley
2094,3.6158536585365852,2001.0,Star Ocean EX
3856,3.6153846153846154,2002.0,Major League Baseball: Memorable Moments
1965,3.6149732620320854,1998.0,Slam
1784,3.6146179401993357,1936.0,Camille
2643,3.614273367082356,2004.0,Carolina
711,3.6139304830950607,1994.0,Dolores Claiborne
3052,3.613861386138614,1992.0,The Highwaymen: On the Road Again
4224,3.613787991104522,1996.0,Wish Upon a Star
3194,3.6129032258064515,2003.0,AcceleRacers
3487,3.6128545977799096,1963.0,The Twilight Zone: Vol. 16
700,3.6125106746370625,1997.0,Todd McFarlane's Spawn
58,3.6120080436656132,1996.0,Dragonheart
4366,3.60994441012971,2000.0,Soul Food: Season 1
3760,3.6097560975609757,1997.0,Tom Jones
1433,3.608910891089109,1942.0,Casablanca: Bonus Material
2431,3.6086691086691087,2000.0,Nuremberg
3826,3.608041177041857,1999.0,Music of the Heart
1815,3.608040201005025,1979.0,Camera Buff
1521,3.6068396226415094,1955.0,The Trouble With Harry
3773,3.606784519827998,1942.0,Saboteur
3952,3.6050420168067228,2004.0,Orwell Rolls in His Grave
2353,3.6050420168067228,2004.0,Fly Jefferson Airplane
2478,3.604762410970554,1968.0,The Thomas Crown Affair
3181,3.6047516198704104,2000.0,Batman Beyond: Return of the Joker
1405,3.6047430830039526,1961.0,Cleo from 5 to 7
1280,3.604651162790698,1989.0,Campion: Look to the Lady
2640,3.60434577231932,1997.0,The Spanish Prisoner
507,3.6042780748663104,1966.0,Nevada Smith
3089,3.604240282685512,1981.0,The BRD Trilogy: Lola
4010,3.6033700583279327,1963.0,The Leopard (Original Italian Version)
1012,3.6031746031746033,1960.0,13 Ghosts
1832,3.602703774909213,1968.0,Rosemary's Baby
2030,3.6016949152542375,2004.0,Extreme Engineering: Holland's Barriers to the Sea
1739,3.6010863005431504,1952.0,The Importance of Being Earnest
3886,3.6006258234519106,1997.0,Live Flesh
2067,3.6002673796791442,1987.0,Wiseguy: Season 1: Part 1
3599,3.5996592844974447,1971.0,Walkabout
3741,3.599067599067599,2000.0,The Who: Live at the Royal Albert Hall
29,3.598470363288719,2001.0,Boycott
474,3.59835255354201,1998.0,Legend of 1900
1077,3.5977198697068404,1945.0,Leave Her to Heaven
1631,3.597506678539626,1970.0,On a Clear Day You Can See Forever
4447,3.597297297297297,2003.0,Thomas & Friends: Best of Gordon
2486,3.5970664365832614,2005.0,Revelations
967,3.596997690531178,2004.0,Main Hoon Na
155,3.5969387755102042,1975.0,The Strongest Man in the World
1384,3.5968201233981967,1973.0,Walking Tall
1367,3.5966639871382635,1993.0,The Piano
3267,3.5965318541655447,1994.0,Muriel's Wedding
1589,3.5964391691394657,1988.0,Shoot to Kill
2595,3.596278721278721,1993.0,The Vanishing
3299,3.596009975062344,1991.0,Clarissa Explains It All: Season 1
2556,3.5945121951219514,2004.0,The True Story of Alexander the Great
4124,3.594059405940594,1975.0,Hard Times
1518,3.5940116490717147,1995.0,Casper
3499,3.5939393939393938,1998.0,Gundam Movie III
4457,3.59375,1995.0,Thomas & Friends: 10 Years of Thomas
3207,3.5934579439252334,1942.0,The Flying Tigers
1264,3.592411545623836,2000.0,The Closet
4071,3.592274678111588,1973.0,Zanjeer
3320,3.5908801409309574,2002.0,About a Boy
3128,3.5899395754790064,1984.0,Starman
3281,3.58974358974359,2002.0,Larryboy: Leggo My Ego
3559,3.589527027027027,2003.0,Cowboys & Angels
2827,3.5893719806763285,1988.0,Depeche Mode: 101
662,3.589008677359979,1995.0,Rob Roy
3494,3.588862559241706,1949.0,The Inspector General
3574,3.5886736214605066,1964.0,Doctor Who: The Aztecs
3796,3.5883266066438995,1992.0,Juice
4453,3.588235294117647,1997.0,National Geographic: Volcano: Nature's Inferno
916,3.588235294117647,1994.0,Earth 2: The Complete Series
329,3.5878580267407116,1999.0,Dogma
2724,3.587727272727273,1995.0,The Incredibly True Adventure of 2 Girls in Love
1111,3.5874571288584027,1972.0,Cries and Whispers
2350,3.5865288429476494,1993.0,The Scent of Green Papaya
1765,3.5863712843522153,1996.0,First Kid
4367,3.5862313697657915,1997.0,First Do No Harm
3812,3.5861244019138754,1993.0,A Home of Our Own
2813,3.584798946308205,2004.0,Bad Education
290,3.584499800633775,2004.0,Harold and Kumar Go to White Castle
807,3.584449526298595,1959.0,The Mouse That Roared
1401,3.5844025157232706,1992.0,Passion Fish
2346,3.583059210526316,1992.0,Batman: The Animated Series: Tales of the Dark Knight
1871,3.5825242718446604,1982.0,Fela: Music Is the Weapon
1700,3.5824620204743343,1996.0,Bottle Rocket
2188,3.5816831683168315,1983.0,Eddie and the Cruisers
781,3.5816464237516867,2004.0,Care Bears: Journey to Joke-a-Lot
2873,3.5812445980985306,1972.0,Joe Kidd
3165,3.5809085410926684,1988.0,Dirty Rotten Scoundrels
3676,3.5806451612903225,1995.0,The Wanderers
3740,3.5800809482509397,1931.0,Dracula
2788,3.579710144927536,2005.0,Johnny Cash: Live at Montreux 1994
3331,3.5793443574122423,1971.0,Bananas
1176,3.5793381969775924,2001.0,The Devil's Backbone
2213,3.5792988313856426,2000.0,Little Rascals #1-2
2792,3.579234972677596,1975.0,Aandhi
2271,3.579061371841155,1998.0,Ratcatcher
311,3.5778941010670424,1994.0,Ed Wood
2174,3.5769918093819806,1996.0,The Ghost and the Darkness
2468,3.5767326732673266,1962.0,In Search of the Castaways
4261,3.5764331210191083,1983.0,Without a Trace
603,3.576059850374065,1997.0,Burn Up Excess: Vol. 1: To Serve and Protect
2413,3.5757575757575757,1995.0,Streets of Laredo
1460,3.575609756097561,1996.0,Soul of the Game
2249,3.57487922705314,1990.0,Danielle Steel's Fine Things
2097,3.574844995571302,1993.0,A Far Off Place
1830,3.5748427672955976,2003.0,Latham Entertainment Presents: An All New Comedy Experience
892,3.574766355140187,1965.0,The Bedford Incident
2991,3.574468085106383,2005.0,Motorcycle Mania 3: Jesse James Rides Again
3117,3.5730337078651684,1989.0,Campion: Death of a Ghost
629,3.572698036560596,1984.0,Firestarter
2470,3.572642217624549,1992.0,Wayne's World
3454,3.5725806451612905,2004.0,Kenny Chesney: Greatest Hits
2780,3.5720925481383117,1998.0,Dark City
394,3.5720470006184293,1916.0,"20,000 Leagues Under the Sea"
287,3.572,1994.0,Luther Vandross: Always and Forever: An Evening of Songs
2145,3.5704225352112675,2004.0,Nine Innings from Ground Zero
2383,3.570406410990269,2000.0,The Queens of Comedy
1872,3.569620253164557,1964.0,Underdog Chronicles
2577,3.569314177283817,1995.0,A Walk in the Clouds
2896,3.569300518134715,1980.0,The Last Metro
2809,3.5690316616593485,2005.0,Beauty Shop
1102,3.5687033830126675,2001.0,Training Day
1867,3.5681167325787535,1999.0,Annie
965,3.567901234567901,1985.0,Metropolitan Opera: Puccini: Tosca
3330,3.5676625659050965,2002.0,The Secret Life of the Brain
51,3.566666666666667,2002.0,Jonah: A VeggieTales Movie: Bonus Material
2695,3.565687789799073,1998.0,Cirque du Soleil: Alegria
1691,3.565677966101695,2002.0,Lupin the 3rd
620,3.565671641791045,2003.0,Hot Wheels: World Race
883,3.5652557319223988,1992.0,Deep Cover
92,3.5652173913043477,2002.0,ECW: Cyberslam '99
1380,3.564814814814815,1991.0,Mobile Suit Gundam: F91: The Motion Picture
2771,3.564028776978417,1984.0,Top Secret!
467,3.56303317535545,1941.0,Topper Returns
4067,3.562766674152257,1976.0,Silver Streak
4384,3.5618051013734466,2004.0,Dawn of the Dead
2895,3.5616161616161617,2005.0,Dragon Ball Z: Bio-Broly
485,3.5610859728506785,1967.0,The Avengers '67
1325,3.5609756097560976,2000.0,Por La Libre
3069,3.5595238095238093,2005.0,Strawberry Shortcake: Dress Up Days
1599,3.559418017076146,2000.0,Fantasia 2000
1988,3.5590200445434297,1996.0,Spin City: Michael J. Fox: His All-Time Favorites: Vol. 2
2,3.5586206896551724,2004.0,Isle of Man TT 2004 Review
2175,3.5582255083179297,1996.0,Memories
4467,3.557840616966581,2000.0,The Best of Tina Turner: Celebrate!
3746,3.5577822311289244,2003.0,The Lion in Winter
4299,3.5577227200843438,1982.0,Knight Rider: Season 1
334,3.55764263322884,2005.0,The Pacifier
3166,3.5576323987538943,1945.0,Charlie Chan: The Shanghai Cobra
2095,3.5575072377530352,1997.0,Liar Liar
3355,3.5572892108534444,1997.0,The Ice Storm
2745,3.5569620253164556,2005.0,Bob the Builder: Bob's Big Plan
2387,3.556701030927835,2001.0,Luther Vandross: Journeys in Black
424,3.5564447592067987,1998.0,Happiness
2314,3.556426979278461,1956.0,Invasion of the Body Snatchers
166,3.556332803391627,1980.0,Fame
1582,3.556300149898598,1990.0,Stephen King's It!
23,3.55609756097561,2001.0,Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo
2519,3.5560791705937795,2004.0,A Love Song for Bobby Long
1045,3.5557707203718047,1988.0,For Keeps
433,3.5554117295628798,1993.0,Untamed Heart
3935,3.5553083673217154,1968.0,Yellow Submarine
211,3.555045871559633,2004.0,The Agronomist
4488,3.5549058025621703,2000.0,Wonder Boys
3394,3.5547801814375437,1989.0,Saved by the Bell: Season 1
3030,3.5545363575717146,2001.0,The Mists of Avalon
1283,3.5543478260869565,2001.0,Inch' Allah Dimanche
4387,3.554240631163708,2005.0,Nobody Knows
1509,3.55413045102483,2002.0,National Lampoon's Van Wilder
3666,3.5532608695652175,2003.0,Out of the Ashes
1729,3.553050397877984,1999.0,Roughnecks: The Starship Troopers Chronicles: The Zephyr Campaign
2464,3.552935436656367,1999.0,Trekkies
2026,3.5526315789473686,2002.0,Norah Jones: Live in New Orleans
489,3.5524243680066308,1998.0,Return to Paradise
4262,3.5522433864598892,1999.0,Sleepy Hollow
2580,3.551774483378257,2003.0,Freaky Friday
4305,3.5514950166112955,1944.0,Charlie Chan: The Secret Service
4372,3.551436515291937,2001.0,To End All Wars
1783,3.551382113821138,1982.0,The Best Little Whorehouse in Texas
2392,3.550724637681159,2004.0,NBA Dynasty Series: The Complete History of the Lakers
2375,3.5505059797608096,1989.0,Fletch Lives
775,3.5502092050209204,1999.0,Man Ray: Prophet of the Avant Garde
3725,3.5499522445081184,1988.0,The Seventh Sign
2022,3.5493212669683256,1947.0,Dead Reckoning
453,3.5492957746478875,1992.0,Simple Men
4195,3.549019607843137,1986.0,The Mission: Special Edition: Bonus Material
3842,3.5489864864864864,1976.0,Charlie's Angels: Season 2
3138,3.548973716853512,2004.0,Blade: Trinity
836,3.5486725663716814,1991.0,Incident at Oglala: The Leonard Peltier Story
409,3.548098434004474,1966.0,Godzilla vs. The Sea Monster
559,3.5478260869565217,1940.0,Rebecca: Bonus Material
288,3.5470383275261326,2004.0,Saturday Night Live: The Best of Chris Kattan
817,3.5470103092783507,1980.0,My Bodyguard
1821,3.546721734641198,1970.0,Le Cercle Rouge
458,3.546478873239437,2001.0,Blast
3921,3.546070460704607,2003.0,101 Dalmatians II: Patch's London Adventure
1226,3.5457725947521865,1971.0,Summer of '42
863,3.545762711864407,1990.0,King of New York: Special Edition (Full-screen)
809,3.5455246913580245,2002.0,Left Behind II: Tribulation Force
1628,3.5452261306532664,1982.0,The Barchester Chronicles
2874,3.545158558837911,2003.0,Elf
4100,3.5450482917687762,2000.0,Dinosaur
4148,3.5448717948717947,1955.0,Tomorrowland
3414,3.5446715782919997,1995.0,Pocahontas
917,3.544642857142857,2003.0,String Cheese Incident: Live at the Fillmore
1661,3.5444066020434897,1976.0,The Bad News Bears
1973,3.5440729483282674,1978.0,Diff'rent Strokes: Season 1
3329,3.5440414507772022,1991.0,INXS: Live Baby Live
1487,3.5436893203883497,2003.0,Infernal Affairs III
4090,3.5436241610738257,1995.0,Santana: Sacred Fire: Live in Mexico
607,3.543282659005666,1994.0,Speed
3095,3.542666261767385,1984.0,Birdy
4073,3.5425531914893615,1966.0,Spinout
431,3.5421861409104087,2002.0,Millennium Actress
4141,3.5417433605048645,2000.0,Shanghai Noon
2066,3.5416666666666665,2004.0,411VM Skateboarding: Issue 61
2757,3.541621537985456,1986.0,Back to School
2662,3.5406195207481006,1982.0,Frances
961,3.5405063291139243,1957.0,Love in the Afternoon
2753,3.5404761904761903,1965.0,That Funny Feeling
638,3.5402160864345738,1985.0,The Last Dragon
1551,3.5399239543726235,2004.0,Spider-Man 2: Bonus Material
445,3.539686753384656,1996.0,Michael Collins
1442,3.539568345323741,2001.0,Sade: Life Promise Pride Love
3158,3.5393700787401574,1934.0,John Wayne: Man from Utah/Sagebrush Trail/Riders of Destiny/Star Packer
2103,3.5391246684350133,1999.0,Sunshine
116,3.539076376554174,2004.0,Bear Cub
3895,3.5390625,1956.0,The Man Who Never Was
115,3.539039039039039,1973.0,Lord Peter Wimsey: Murder Must Advertise
173,3.538908765652952,1968.0,The Devil's Brigade
358,3.538896276595745,1979.0,The Onion Field
391,3.5384615384615383,1967.0,The Monkees: Season 2
3680,3.537187714875086,1995.0,Hackers
1196,3.537037037037037,2004.0,Secrets of Lost Empires 2: Medieval Siege
1778,3.5370251126851255,1940.0,Road to Singapore
1428,3.536982951246547,2003.0,The Recruit
2636,3.536842105263158,1997.0,Eric Clapton: Live in Hyde Park
2051,3.5367782757711574,1984.0,Tightrope
3061,3.535211267605634,1999.0,One Love: The Bob Marley All-Star Tribute
2202,3.5351681957186543,2003.0,Steel Angel Kurumi 2
3310,3.534558823529412,1984.0,All of Me
1061,3.534396809571286,2004.0,Spider-Man vs. Doc Ock
3638,3.534106118546845,2003.0,Bad Boys II
4349,3.5338983050847457,1945.0,Classic Cartoon Favorites: Extreme Adventure Fun
3368,3.533837085906435,2000.0,The Family Man
1134,3.5336126072212246,2005.0,Empire Falls
3200,3.532347504621072,1973.0,Charley Varrick
3824,3.5323273803839177,1998.0,Fear and Loathing in Las Vegas
4254,3.531752104055088,1993.0,Saved by the Bell: The College Years: Season 1
2880,3.531055900621118,1975.0,The Wind and the Lion
2359,3.530812324929972,1981.0,La Chevre
1880,3.530249110320285,2004.0,French & Saunders: On the Rocks
2515,3.5294117647058822,1994.0,Hum Aapke Hain Koun
4426,3.529209621993127,2000.0,Bill Maher: Be More Cynical
3003,3.5291599785981806,1951.0,The Three Stooges: Merry Mavericks
3480,3.5285171102661597,1990.0,Narrow Margin
791,3.5283505154639174,2000.0,Don Henley: Live Inside Job
1038,3.5278688524590165,2000.0,Boogiepop Phantom
706,3.527736131934033,1991.0,Mobsters
27,3.5274725274725274,1962.0,Sesame Street: Elmo's World: The Street We Live On
2139,3.526956833243776,1986.0,The Color of Money
986,3.52693787795492,2002.0,The Trip
784,3.5267857142857144,1995.0,The Outer Limits: The New Series: Aliens Among Us
4104,3.526027397260274,1945.0,Charlie Chan: The Jade Mask
4271,3.5256370656370657,1996.0,Bound
2920,3.525561797752809,1987.0,Baby Boom
3815,3.5253093363329584,2000.0,Roughnecks: The Starship Troopers Chronicles: The Homefront Campaign
3716,3.525281710488298,1988.0,The Big Blue
746,3.5250549177270276,2001.0,Domestic Disturbance
816,3.5247524752475248,2001.0,Marlene Dietrich: Her Own Song
2677,3.5247395833333335,1961.0,A Woman Is a Woman
3672,3.5246338215712383,1985.0,My Science Project
2907,3.524336283185841,1961.0,Gidget Goes Hawaiian / Gidget Goes to Rome
4030,3.5240083507306887,1961.0,Wild in the Country
2554,3.5236364919212586,1975.0,The Rocky Horror Picture Show
750,3.522935779816514,2004.0,The Librarian: Quest for the Spear
2630,3.5226586102719035,1998.0,Great Expectations (Masterpiece Theatre)
2905,3.522591145833333,1998.0,Croupier
3728,3.522582193424526,1993.0,So I Married an Axe Murderer
1637,3.5224981025696627,2002.0,Trapped
2273,3.5220588235294117,2002.0,Disturbed: M.O.L.
1221,3.5216540249571815,1980.0,Seems Like Old Times
2062,3.521072796934866,1992.0,Metallica: A Year and a Half in the Life of Metallica #1
3468,3.520661157024793,1997.0,Music for Montserrat
1503,3.520286396181384,1997.0,The Boxer
2469,3.5200892857142856,2001.0,National Geographic: Africa
2112,3.5197895505694916,2003.0,Identity
1258,3.51931330472103,1942.0,Wake Island
2017,3.5192962542565267,1991.0,The People Under the Stairs
3040,3.5187713310580206,1968.0,Here's Lucy
3893,3.518712213938652,1996.0,The People vs. Larry Flynt
3910,3.5186721991701244,2003.0,Powerpuff Girls: 'Twas The Fight Before Christmas
1275,3.5185185185185186,2004.0,NBA Street Series: Dunks!: Vol. 2
1722,3.517703862660944,1944.0,Henry V
3376,3.517402376910017,1958.0,The Vikings
484,3.5172413793103448,1992.0,Danielle Steel's Jewels
468,3.517040470081933,2003.0,The Matrix: Revolutions
833,3.516949152542373,1996.0,White Squall
3866,3.5163934426229506,1985.0,Shadowlands
2161,3.516163222045575,1993.0,Six Degrees of Separation
876,3.5161290322580645,2001.0,Super Gals
387,3.5153061224489797,1984.0,Bizet's Carmen
2851,3.515184714492309,1993.0,Falling Down
4209,3.5148279952550414,2003.0,The Lost Prince
1629,3.514705882352941,1997.0,"Sesame Street: 1-2-3, Count with Me"
3925,3.5147040924283988,2003.0,The Matrix: Reloaded
1364,3.5143958286102923,2003.0,Normal
758,3.514344301565704,2004.0,Mean Girls
3701,3.5143200962695547,1944.0,The Fighting Seabees
2355,3.5139664804469275,1927.0,Berlin: Symphony of a Great City / Opus 1
1998,3.513704686118479,2005.0,Saving Face
628,3.51355421686747,2003.0,Rescue Heroes: The Movie
3222,3.5134748652513474,1994.0,Guarding Tess
3736,3.5130505709624797,1968.0,The Green Berets
4411,3.512646793134598,2003.0,MTV: Punk'd: Season 2
1761,3.5126050420168067,1991.0,Lamhe
877,3.5125284738041,1999.0,A Love Divided
670,3.5124884366327476,2002.0,"He Loves Me, He Loves Me Not"
357,3.5123780945236307,2003.0,House of Sand and Fog
951,3.5120481927710845,2001.0,Richard Rodgers: The Sweetest Sounds
3779,3.511727078891258,1970.0,Colossus: The Forbin Project
655,3.511627906976744,1965.0,Green Acres: Season 1
4424,3.510460251046025,1992.0,Elton John: Live in Barcelona
2535,3.510204081632653,2002.0,Adventures of Mini-Goddess
1040,3.50996015936255,2004.0,Thomas & Friends: Thomas's Snowy Surprise
2712,3.509833134684148,1984.0,The Hitcher
692,3.5095954672840257,1992.0,The Hand that Rocks the Cradle
3546,3.5084226646248085,1967.0,Speed Racer
2349,3.5080645161290325,2004.0,A Very Long Engagement: Bonus Material
707,3.507908611599297,2003.0,The Return
1203,3.507063197026022,1963.0,The Andy Griffith Show: Vol 3: Andy Discovers America / Andy's English Valet
1997,3.5068965517241377,2004.0,WWE: History of Wrestlemania
2312,3.5067567567567566,2001.0,Descendants of Darkness
3279,3.5065359477124183,1967.0,Charlie the Lonesome Cougar
3248,3.506276150627615,1946.0,Make Mine Music
3527,3.5053763440860215,1952.0,Othello
2086,3.505333333333333,2000.0,Endless Summer Revisited
2581,3.5051903114186853,1999.0,Surfing for Life
2833,3.5047619047619047,2004.0,Blue's Clues: Blue's Room Snacktime Playdate
3762,3.504201680672269,1995.0,Winnie the Pooh: Un-Valentine's Day / A Valentine for You
1163,3.502950005175448,1984.0,2010: The Year We Make Contact
2971,3.502879078694818,1996.0,Burn Up W
4167,3.5028768699654775,2002.0,Mickey's House of Villains
4489,3.5028490028490027,1961.0,Mysterious Island
537,3.5026737967914436,1991.0,Here is Greenwood
599,3.502565154935358,1989.0,Sea of Love
4144,3.5019629837352775,2001.0,The Brothers
3871,3.501779359430605,1970.0,The Who: Live at the Isle of Wight Festival
1228,3.5014749262536875,2004.0,The Carol Burnett Show: Let's Bump Up the Lights!
4094,3.5014285714285713,1985.0,Doctor Who: Vengeance on Varos
1217,3.5011600928074245,2001.0,Dragon Tales: Let's Share! Let's Play!
755,3.5009920634920637,1989.0,Music Box
4043,3.5001600600501153,2002.0,Signs
2037,3.5001196458482893,1985.0,Fright Night
648,3.5,2003.0,John Mayall & The Bluesbreakers and Friends: 70th Birthday Concert
4382,3.5,1979.0,Oblomov
4455,3.5,1999.0,Ethics for the New Millinneum: The Holiness the XIV Dalami Lama
1057,3.5,1989.0,Doctor Who: Ghost Light
2772,3.498881431767338,1968.0,"Where Angels Go, Trouble Follows"
637,3.4985632183908044,2001.0,National Geographic: Inside American Power: Air Force One
1094,3.498469387755102,2002.0,Nicholas Nickleby
862,3.4981137925688595,2002.0,Tuck Everlasting
636,3.497849697499818,1980.0,Stir Crazy
899,3.497354497354497,2003.0,Out of Ireland: The Hit Songs and Artists of Irish Music
2243,3.497319833234068,1996.0,Alaska
366,3.4971428571428573,2004.0,"Still, We Believe: The Boston Red Sox Movie"
3362,3.496932515337423,2003.0,Sakura Wars TV
1313,3.4969199178644765,2004.0,The Wiggles: Wiggle Time
1717,3.4968354430379747,2002.0,Bear in the Big Blue House: Heroes of Woodland Valley
563,3.496496404204315,2001.0,Jimmy Neutron: Boy Genius
1678,3.49645390070922,1989.0,Let It Ride
3201,3.496153846153846,2001.0,Billy Bragg and Wilco: Man in the Sand
90,3.496,1951.0,The Lemon Drop Kid
2644,3.495741056218058,1924.0,Thief of Bagdad
615,3.495503336234407,1999.0,An Ideal Husband
3018,3.495256166982922,2004.0,WWE: Judgment Day 2004
2496,3.4951856946354884,1999.0,Solas
156,3.495170558748013,1992.0,Husbands and Wives
4245,3.494949494949495,2002.0,Devils on the Doorstep
2190,3.4948979591836733,1960.0,The World of Suzie Wong
2149,3.4946015424164525,1998.0,Buffalo '66
1253,3.4944444444444445,1949.0,The Barkleys of Broadway
681,3.493881546744983,1986.0,Police Academy 3: Back in Training
2077,3.4936548223350252,1999.0,This Is My Father
1035,3.4935578661844486,1994.0,Disclosure
1713,3.4931034482758623,1988.0,Patlabor: The Mobile Police: Original Series
3807,3.492763854571126,2001.0,Southern Comfort
793,3.4927536231884058,2004.0,By Brakhage: An Anthology
2986,3.4918032786885247,1992.0,Man Bites Dog
2509,3.4913151364764268,1966.0,This Property Is Condemned
3674,3.491289198606272,1998.0,Cats: The Ultimate Edition
763,3.4907275320970044,1972.0,The Poseidon Adventure
806,3.4899598393574296,1960.0,Eyes Without a Face
1672,3.4884393063583814,2002.0,Mujhse Dosti Karoge
2921,3.4880644233534657,1980.0,The Big Red One: Special Edition
4289,3.4878868258178604,1985.0,Police Academy 2: Their First Assignment
3539,3.4878048780487805,2003.0,National Geographic: Inside Mecca
1650,3.487078330474557,1980.0,Nine to Five
2710,3.486842105263158,2004.0,Secrets of the Dead: Amazon Warrior Women
1214,3.4867256637168142,1972.0,Bawarchi
3626,3.4862906188424674,2002.0,25th Hour
2559,3.4861038280020975,1993.0,Mystery Science Theater 3000: The Wild World of Batwoman
2449,3.486068111455108,1939.0,The Private Lives of Elizabeth and Essex
2133,3.4859287054409007,1997.0,Rebecca
535,3.4851063829787234,1960.0,The Alamo
3374,3.4844559585492227,2000.0,Madadayo
1523,3.4842406876790832,1981.0,Dynasty: Season 1
3659,3.4841025641025642,1968.0,The Horse in the Gray Flannel Suit
1737,3.4839506172839507,2002.0,Burn Up Excess: Vol. 3: Under the Gun
2979,3.4836601307189543,2003.0,Dead Can Dance: Toward the Within
4276,3.4828660436137073,1995.0,Jackson Browne: Going Home
2474,3.4825396825396826,2002.0,Bob the Builder: Bob Saves the Day!
3689,3.4824080132883677,2005.0,The Amityville Horror
